case:concept:name,concept:name,start:timestamp,time:timestamp,org:resource
553,Pay Invoice,2011-07-26 11:18:00.223745,2011-07-26 11:22:12.590054,ROLE6_15
554,Settle Conditions With Supplier,2011-07-26 06:03:32.037954,2011-07-26 11:31:30.410803,ROLE3_2
554,Create Purchase Order,2011-07-26 11:31:30.410803,2011-07-26 11:42:33.292627,ROLE3_2
555,Create Quotation comparison Map,2011-07-26 10:47:48.539804,2011-07-26 12:14:26.253610,ROLE0_1
554,Confirm Purchase Order,2011-07-26 11:42:33.292627,2011-07-26 12:20:27.204973,ROLE5_4
555,Analyze Quotation Comparison Map,2011-07-26 12:14:26.253610,2011-07-26 12:29:46.939250,ROLE1_0
555,Choose best option,2011-07-26 12:29:46.939250,2011-07-26 12:29:47.939250,ROLE1_5
556,Create Purchase Requisition,2011-07-26 14:54:29.937156,2011-07-26 15:33:05.877739,ROLE1_11
556,Create Request for Quotation,2011-07-26 15:33:05.877739,2011-07-26 15:36:09.586914,ROLE6_14
556,Analyze Request for Quotation,2011-07-26 15:36:09.586914,2011-07-26 15:58:53.512485,ROLE7_2
556,Send Request for Quotation to Supplier,2011-07-26 15:58:53.512485,2011-07-26 16:22:26.315924,ROLE7_3
555,Settle Conditions With Supplier,2011-07-26 12:29:47.939250,2011-07-26 17:26:31.968604,ROLE3_0
555,Create Purchase Order,2011-07-26 17:26:31.968604,2011-07-26 17:33:29.005982,ROLE3_2
555,Confirm Purchase Order,2011-07-26 17:33:29.005982,2011-07-26 17:42:57.920670,ROLE5_3
552,Deliver Goods Services,2011-07-26 03:42:03.127778,2011-07-26 20:07:21.023010,ROLE5_0
552,Release Purchase Order,2011-07-26 20:07:21.023010,2011-07-26 20:07:22.023010,ROLE1_16
552,Approve Purchase Order for payment,2011-07-26 20:07:22.023010,2011-07-26 20:07:23.023010,ROLE3_1
552,Send Invoice,2011-07-26 20:07:23.023010,2011-07-26 20:07:24.023010,ROLE5_2
552,Release Supplier's Invoice,2011-07-26 20:07:24.023010,2011-07-26 20:14:07.975746,ROLE4_1
552,Authorize Supplier's Invoice payment,2011-07-26 20:14:07.975746,2011-07-26 20:14:08.975746,ROLE4_0
552,Pay Invoice,2011-07-26 20:14:08.975746,2011-07-26 20:26:53.414459,ROLE4_0
554,Deliver Goods Services,2011-07-26 12:20:27.204973,2011-07-26 21:05:43.603842,ROLE5_4
554,Release Purchase Order,2011-07-26 21:05:43.603842,2011-07-26 21:05:44.603842,ROLE1_10
554,Approve Purchase Order for payment,2011-07-26 21:05:44.603842,2011-07-26 21:05:45.603842,ROLE3_1
554,Send Invoice,2011-07-26 21:05:45.603842,2011-07-26 21:05:46.603842,ROLE5_1
554,Release Supplier's Invoice,2011-07-26 21:05:46.603842,2011-07-26 21:10:00.169010,ROLE4_1
554,Authorize Supplier's Invoice payment,2011-07-26 21:10:00.169010,2011-07-26 21:10:01.169010,ROLE4_0
554,Pay Invoice,2011-07-26 21:10:01.169010,2011-07-26 21:17:07.712546,ROLE4_1
556,Create Quotation comparison Map,2011-07-26 16:22:26.315924,2011-07-26 22:10:43.360632,ROLE6_3
556,Analyze Quotation Comparison Map,2011-07-26 22:10:43.360632,2011-07-26 22:31:33.942801,ROLE1_10
556,Choose best option,2011-07-26 22:31:33.942801,2011-07-26 22:31:34.942801,ROLE1_1
556,Settle Conditions With Supplier,2011-07-26 22:31:34.942801,2011-07-27 02:51:10.544578,ROLE3_2
556,Create Purchase Order,2011-07-27 02:51:10.544578,2011-07-27 03:00:59.202775,ROLE3_2
556,Confirm Purchase Order,2011-07-27 03:00:59.202775,2011-07-27 03:31:27.001364,ROLE5_2
555,Deliver Goods Services,2011-07-26 17:42:57.920670,2011-07-27 06:53:33.348942,ROLE5_3
555,Release Purchase Order,2011-07-27 06:53:33.348942,2011-07-27 06:53:34.348942,ROLE1_3
555,Approve Purchase Order for payment,2011-07-27 06:53:34.348942,2011-07-27 06:53:35.348942,ROLE3_0
555,Send Invoice,2011-07-27 06:53:35.348942,2011-07-27 06:53:36.348942,ROLE5_3
555,Release Supplier's Invoice,2011-07-27 06:53:36.348942,2011-07-27 06:59:37.183768,ROLE4_0
555,Authorize Supplier's Invoice payment,2011-07-27 06:59:37.183768,2011-07-27 06:59:38.183768,ROLE4_0
555,Pay Invoice,2011-07-27 06:59:38.183768,2011-07-27 07:11:33.751809,ROLE4_1
557,Create Purchase Requisition,2011-07-27 10:53:14.371299,2011-07-27 11:01:12.349378,ROLE1_3
557,Create Request for Quotation,2011-07-27 11:01:12.349378,2011-07-27 11:04:11.075455,ROLE6_16
557,Analyze Request for Quotation,2011-07-27 11:04:11.075455,2011-07-27 11:15:24.514650,ROLE3_0
557,Amend Request for Quotation,2011-07-27 11:15:24.514650,2011-07-27 11:23:59.369008,ROLE1_15
557,Analyze Request for Quotation,2011-07-27 11:23:59.369008,2011-07-27 11:56:01.090556,ROLE3_0
557,Amend Request for Quotation,2011-07-27 11:56:01.090556,2011-07-27 12:08:45.595787,ROLE1_6
557,Analyze Request for Quotation,2011-07-27 12:08:45.595787,2011-07-27 12:25:58.204950,ROLE3_0
557,Amend Request for Quotation,2011-07-27 12:25:58.204950,2011-07-27 12:36:30.932326,ROLE1_16
557,Analyze Request for Quotation,2011-07-27 12:36:30.932326,2011-07-27 12:52:47.232765,ROLE3_1
557,Send Request for Quotation to Supplier,2011-07-27 12:52:47.232765,2011-07-27 13:11:00.269568,ROLE3_0
557,Create Quotation comparison Map,2011-07-27 13:11:00.269568,2011-07-27 14:48:35.057466,ROLE3_1
557,Analyze Quotation Comparison Map,2011-07-27 14:48:35.057466,2011-07-27 14:57:33.272572,ROLE1_1
557,Choose best option,2011-07-27 14:57:33.272572,2011-07-27 14:57:34.272572,ROLE1_2
556,Deliver Goods Services,2011-07-27 03:31:27.001364,2011-07-27 18:30:22.181588,ROLE5_1
556,Release Purchase Order,2011-07-27 18:30:22.181588,2011-07-27 18:30:23.181588,ROLE1_12
556,Approve Purchase Order for payment,2011-07-27 18:30:23.181588,2011-07-27 18:30:24.181588,ROLE3_2
556,Send Invoice,2011-07-27 18:30:24.181588,2011-07-27 18:30:25.181588,ROLE5_4
556,Release Supplier's Invoice,2011-07-27 18:30:25.181588,2011-07-27 18:33:28.313828,ROLE4_1
556,Authorize Supplier's Invoice payment,2011-07-27 18:33:28.313828,2011-07-27 18:33:29.313828,ROLE4_0
556,Pay Invoice,2011-07-27 18:33:29.313828,2011-07-27 18:47:53.078362,ROLE4_0
557,Settle Conditions With Supplier,2011-07-27 14:57:34.272572,2011-07-27 21:34:15.928297,ROLE3_0
557,Create Purchase Order,2011-07-27 21:34:15.928297,2011-07-27 21:43:25.558887,ROLE3_1
558,Create Purchase Requisition,2011-07-27 21:20:08.543245,2011-07-27 21:45:45.177472,ROLE1_12
558,Analyze Purchase Requisition,2011-07-27 21:45:45.177472,2011-07-27 21:52:46.530650,ROLE2_2
558,Create Request for Quotation,2011-07-27 21:52:46.530650,2011-07-27 21:59:57.008083,ROLE6_12
557,Confirm Purchase Order,2011-07-27 21:43:25.558887,2011-07-27 22:25:16.306235,ROLE5_3
558,Analyze Request for Quotation,2011-07-27 21:59:57.008083,2011-07-27 22:40:46.926413,ROLE3_1
558,Amend Request for Quotation,2011-07-27 22:40:46.926413,2011-07-27 22:48:41.581323,ROLE1_6
558,Analyze Request for Quotation,2011-07-27 22:48:41.581323,2011-07-27 22:58:53.581319,ROLE3_2
558,Send Request for Quotation to Supplier,2011-07-27 22:58:53.581319,2011-07-27 23:20:35.847666,ROLE3_1
558,Create Quotation comparison Map,2011-07-27 23:20:35.847666,2011-07-28 00:43:18.402712,ROLE3_1
558,Analyze Quotation Comparison Map,2011-07-28 00:43:18.402712,2011-07-28 00:57:50.438671,ROLE1_9
558,Choose best option,2011-07-28 00:57:50.438671,2011-07-28 00:57:51.438671,ROLE1_5
558,Settle Conditions With Supplier,2011-07-28 00:57:51.438671,2011-07-28 10:49:13.066373,ROLE3_2
558,Create Purchase Order,2011-07-28 10:49:13.066373,2011-07-28 10:59:26.528932,ROLE3_2
558,Confirm Purchase Order,2011-07-28 10:59:26.528932,2011-07-28 11:11:33.639038,ROLE5_0
557,Deliver Goods Services,2011-07-27 22:25:16.306235,2011-07-28 12:45:42.029262,ROLE5_3
557,Release Purchase Order,2011-07-28 12:45:42.029262,2011-07-28 12:45:43.029262,ROLE1_2
557,Approve Purchase Order for payment,2011-07-28 12:45:43.029262,2011-07-28 12:45:44.029262,ROLE3_0
557,Send Invoice,2011-07-28 12:45:44.029262,2011-07-28 12:45:45.029262,ROLE5_4
557,Release Supplier's Invoice,2011-07-28 12:45:45.029262,2011-07-28 12:50:05.434833,ROLE4_1
557,Authorize Supplier's Invoice payment,2011-07-28 12:50:05.434833,2011-07-28 12:50:06.434833,ROLE4_0
557,Pay Invoice,2011-07-28 12:50:06.434833,2011-07-28 12:59:59.126271,ROLE4_0
559,Create Purchase Requisition,2011-07-28 12:36:46.667916,2011-07-28 13:00:49.830305,ROLE1_5
559,Create Request for Quotation,2011-07-28 13:00:49.830305,2011-07-28 13:08:57.224325,ROLE6_0
559,Analyze Request for Quotation,2011-07-28 13:08:57.224325,2011-07-28 13:22:14.474198,ROLE3_1
559,Send Request for Quotation to Supplier,2011-07-28 13:22:14.474198,2011-07-28 13:51:34.106411,ROLE3_2
559,Create Quotation comparison Map,2011-07-28 13:51:34.106411,2011-07-28 16:57:15.555829,ROLE3_1
559,Analyze Quotation Comparison Map,2011-07-28 16:57:15.555829,2011-07-28 17:21:29.245864,ROLE1_2
559,Choose best option,2011-07-28 17:21:29.245864,2011-07-28 17:21:30.245864,ROLE1_16
560,Create Purchase Requisition,2011-07-28 16:42:45.104141,2011-07-28 17:25:28.057685,ROLE1_7
560,Analyze Purchase Requisition,2011-07-28 17:25:28.057685,2011-07-28 17:31:54.236859,ROLE2_0
560,Create Request for Quotation,2011-07-28 17:31:54.236859,2011-07-28 17:32:39.758331,ROLE6_10
560,Analyze Request for Quotation,2011-07-28 17:32:39.758331,2011-07-28 17:58:06.081421,ROLE3_2
560,Amend Request for Quotation,2011-07-28 17:58:06.081421,2011-07-28 18:12:40.424791,ROLE1_14
560,Analyze Request for Quotation,2011-07-28 18:12:40.424791,2011-07-28 18:33:15.716313,ROLE3_2
560,Send Request for Quotation to Supplier,2011-07-28 18:33:15.716313,2011-07-28 19:06:52.575811,ROLE3_2
560,Create Quotation comparison Map,2011-07-28 19:06:52.575811,2011-07-28 20:20:59.637779,ROLE3_2
560,Analyze Quotation Comparison Map,2011-07-28 20:20:59.637779,2011-07-28 20:48:50.695766,ROLE1_10
560,Choose best option,2011-07-28 20:48:50.695766,2011-07-28 20:48:51.695766,ROLE1_0
558,Deliver Goods Services,2011-07-28 11:11:33.639038,2011-07-28 21:48:14.041285,ROLE5_0
558,Release Purchase Order,2011-07-28 21:48:14.041285,2011-07-28 21:48:15.041285,ROLE1_8
558,Approve Purchase Order for payment,2011-07-28 21:48:15.041285,2011-07-28 21:48:16.041285,ROLE3_0
558,Send Invoice,2011-07-28 21:48:16.041285,2011-07-28 21:48:17.041285,ROLE5_3
558,Release Supplier's Invoice,2011-07-28 21:48:17.041285,2011-07-28 21:53:01.979859,ROLE4_1
558,Authorize Supplier's Invoice payment,2011-07-28 21:53:01.979859,2011-07-28 21:53:02.979859,ROLE4_0
561,Create Purchase Requisition,2011-07-28 21:41:46.960529,2011-07-28 22:03:09.905933,ROLE1_0
558,Pay Invoice,2011-07-28 21:53:02.979859,2011-07-28 22:05:27.360298,ROLE4_1
561,Analyze Purchase Requisition,2011-07-28 22:03:09.905933,2011-07-28 22:08:23.228776,ROLE2_0
561,Create Request for Quotation,2011-07-28 22:08:23.228776,2011-07-28 22:10:36.022435,ROLE6_0
559,Settle Conditions With Supplier,2011-07-28 17:21:30.245864,2011-07-28 22:32:58.531646,ROLE3_1
559,Create Purchase Order,2011-07-28 22:32:58.531646,2011-07-28 22:40:45.775062,ROLE3_1
561,Analyze Request for Quotation,2011-07-28 22:10:36.022435,2011-07-28 22:41:59.811759,ROLE7_4
561,Send Request for Quotation to Supplier,2011-07-28 22:41:59.811759,2011-07-28 23:03:12.703296,ROLE6_11
559,Confirm Purchase Order,2011-07-28 22:40:45.775062,2011-07-28 23:07:58.399895,ROLE5_0
561,Create Quotation comparison Map,2011-07-28 23:03:12.703296,2011-07-29 00:38:41.703666,ROLE0_7
561,Analyze Quotation Comparison Map,2011-07-29 00:38:41.703666,2011-07-29 00:51:12.041261,ROLE1_7
561,Choose best option,2011-07-29 00:51:12.041261,2011-07-29 00:51:13.041261,ROLE1_1
560,Settle Conditions With Supplier,2011-07-28 20:48:51.695766,2011-07-29 01:04:38.289585,ROLE3_2
560,Create Purchase Order,2011-07-29 01:04:38.289585,2011-07-29 01:16:52.431147,ROLE3_0
560,Confirm Purchase Order,2011-07-29 01:16:52.431147,2011-07-29 01:28:17.115666,ROLE5_3
562,Create Purchase Requisition,2011-07-29 01:25:04.362328,2011-07-29 02:15:34.582029,ROLE1_6
562,Create Request for Quotation,2011-07-29 02:15:34.582029,2011-07-29 02:28:20.304703,ROLE6_13
562,Analyze Request for Quotation,2011-07-29 02:28:20.304703,2011-07-29 03:03:39.147899,ROLE6_5
562,Send Request for Quotation to Supplier,2011-07-29 03:03:39.147899,2011-07-29 03:33:59.334541,ROLE7_0
563,Create Purchase Requisition,2011-07-29 04:48:32.047460,2011-07-29 04:56:10.507521,ROLE1_7
563,Analyze Purchase Requisition,2011-07-29 04:56:10.507521,2011-07-29 05:10:08.304089,ROLE2_0
563,Create Request for Quotation,2011-07-29 05:10:08.304089,2011-07-29 05:12:40.123490,ROLE6_6
563,Analyze Request for Quotation,2011-07-29 05:12:40.123490,2011-07-29 05:45:02.690464,ROLE6_2
563,Send Request for Quotation to Supplier,2011-07-29 05:45:02.690464,2011-07-29 06:07:12.638879,ROLE0_4
559,Deliver Goods Services,2011-07-28 23:07:58.399895,2011-07-29 08:30:06.961962,ROLE5_0
559,Release Purchase Order,2011-07-29 08:30:06.961962,2011-07-29 08:30:07.961962,ROLE1_5
559,Approve Purchase Order for payment,2011-07-29 08:30:07.961962,2011-07-29 08:30:08.961962,ROLE3_1
559,Send Invoice,2011-07-29 08:30:08.961962,2011-07-29 08:30:09.961962,ROLE5_2
561,Settle Conditions With Supplier,2011-07-29 00:51:13.041261,2011-07-29 08:35:18.456061,ROLE6_8
563,Create Quotation comparison Map,2011-07-29 06:07:12.638879,2011-07-29 08:36:03.812593,ROLE0_3
559,Release Supplier's Invoice,2011-07-29 08:30:09.961962,2011-07-29 08:36:33.696278,ROLE4_1
559,Authorize Supplier's Invoice payment,2011-07-29 08:36:33.696278,2011-07-29 08:36:34.696278,ROLE4_1
560,Deliver Goods Services,2011-07-29 01:28:17.115666,2011-07-29 08:42:33.050119,ROLE5_1
560,Release Purchase Order,2011-07-29 08:42:33.050119,2011-07-29 08:42:34.050119,ROLE1_12
560,Approve Purchase Order for payment,2011-07-29 08:42:34.050119,2011-07-29 08:42:35.050119,ROLE3_2
560,Send Invoice,2011-07-29 08:42:35.050119,2011-07-29 08:42:36.050119,ROLE5_1
559,Pay Invoice,2011-07-29 08:36:34.696278,2011-07-29 08:46:15.060196,ROLE4_0
561,Create Purchase Order,2011-07-29 08:35:18.456061,2011-07-29 08:47:35.117095,ROLE3_1
560,Release Supplier's Invoice,2011-07-29 08:42:36.050119,2011-07-29 08:47:45.453956,ROLE4_1
560,Authorize Supplier's Invoice payment,2011-07-29 08:47:45.453956,2011-07-29 08:47:46.453956,ROLE4_0
563,Analyze Quotation Comparison Map,2011-07-29 08:36:03.812593,2011-07-29 08:54:28.532561,ROLE1_7
563,Choose best option,2011-07-29 08:54:28.532561,2011-07-29 08:54:29.532561,ROLE1_2
560,Pay Invoice,2011-07-29 08:47:46.453956,2011-07-29 08:58:51.184810,ROLE4_0
561,Confirm Purchase Order,2011-07-29 08:47:35.117095,2011-07-29 09:10:16.131648,ROLE5_4
562,Create Quotation comparison Map,2011-07-29 03:33:59.334541,2011-07-29 09:32:51.636030,ROLE7_1
562,Analyze Quotation Comparison Map,2011-07-29 09:32:51.636030,2011-07-29 09:39:43.484222,ROLE1_0
562,Choose best option,2011-07-29 09:39:43.484222,2011-07-29 09:39:44.484222,ROLE1_16
563,Settle Conditions With Supplier,2011-07-29 08:54:29.532561,2011-07-29 15:12:22.310310,ROLE3_2
563,Create Purchase Order,2011-07-29 15:12:22.310310,2011-07-29 15:18:48.258425,ROLE3_2
563,Confirm Purchase Order,2011-07-29 15:18:48.258425,2011-07-29 15:36:29.530943,ROLE5_4
561,Deliver Goods Services,2011-07-29 09:10:16.131648,2011-07-29 16:40:13.782379,ROLE5_2
561,Release Purchase Order,2011-07-29 16:40:13.782379,2011-07-29 16:40:14.782379,ROLE1_11
561,Approve Purchase Order for payment,2011-07-29 16:40:14.782379,2011-07-29 16:40:15.782379,ROLE3_0
561,Send Invoice,2011-07-29 16:40:15.782379,2011-07-29 16:40:16.782379,ROLE5_0
561,Release Supplier's Invoice,2011-07-29 16:40:16.782379,2011-07-29 16:46:36.677686,ROLE4_0
561,Authorize Supplier's Invoice payment,2011-07-29 16:46:36.677686,2011-07-29 16:46:37.677686,ROLE4_0
561,Pay Invoice,2011-07-29 16:46:37.677686,2011-07-29 16:51:40.123483,ROLE4_1
564,Create Purchase Requisition,2011-07-29 17:57:36.222692,2011-07-29 18:48:00.611769,ROLE1_13
564,Create Request for Quotation,2011-07-29 18:48:00.611769,2011-07-29 18:50:31.639718,ROLE6_11
562,Settle Conditions With Supplier,2011-07-29 09:39:44.484222,2011-07-29 19:02:45.193203,ROLE3_1
564,Analyze Request for Quotation,2011-07-29 18:50:31.639718,2011-07-29 19:15:07.958741,ROLE6_7
562,Create Purchase Order,2011-07-29 19:02:45.193203,2011-07-29 19:15:36.209286,ROLE3_0
562,Confirm Purchase Order,2011-07-29 19:15:36.209286,2011-07-29 19:34:10.133326,ROLE5_1
564,Send Request for Quotation to Supplier,2011-07-29 19:15:07.958741,2011-07-29 19:35:57.117288,ROLE3_1
564,Create Quotation comparison Map,2011-07-29 19:35:57.117288,2011-07-29 20:16:09.640501,ROLE3_1
564,Analyze Quotation Comparison Map,2011-07-29 20:16:09.640501,2011-07-29 20:32:54.251578,ROLE1_16
564,Choose best option,2011-07-29 20:32:54.251578,2011-07-29 20:32:55.251578,ROLE1_10
565,Create Purchase Requisition,2011-07-29 21:04:16.998858,2011-07-29 21:11:09.504089,ROLE1_16
565,Create Request for Quotation,2011-07-29 21:11:09.504089,2011-07-29 21:19:17.237557,ROLE6_7
565,Analyze Request for Quotation,2011-07-29 21:19:17.237557,2011-07-29 22:00:03.478760,ROLE6_4
565,Amend Request for Quotation,2011-07-29 22:00:03.478760,2011-07-29 22:09:33.003521,ROLE1_16
565,Analyze Request for Quotation,2011-07-29 22:09:33.003521,2011-07-29 22:23:50.608304,ROLE1_4
565,Send Request for Quotation to Supplier,2011-07-29 22:23:50.608304,2011-07-29 22:35:43.851695,ROLE0_0
562,Deliver Goods Services,2011-07-29 19:34:10.133326,2011-07-29 22:40:23.520986,ROLE5_3
562,Release Purchase Order,2011-07-29 22:40:23.520986,2011-07-29 22:40:24.520986,ROLE1_6
562,Approve Purchase Order for payment,2011-07-29 22:40:24.520986,2011-07-29 22:40:25.520986,ROLE3_0
562,Send Invoice,2011-07-29 22:40:25.520986,2011-07-29 22:40:26.520986,ROLE5_1
562,Release Supplier's Invoice,2011-07-29 22:40:26.520986,2011-07-29 22:45:10.497750,ROLE4_1
562,Authorize Supplier's Invoice payment,2011-07-29 22:45:10.497750,2011-07-29 22:45:11.497750,ROLE4_1
562,Pay Invoice,2011-07-29 22:45:11.497750,2011-07-29 22:56:07.216099,ROLE4_0
565,Create Quotation comparison Map,2011-07-29 22:35:43.851695,2011-07-29 23:59:32.363721,ROLE0_2
565,Analyze Quotation Comparison Map,2011-07-29 23:59:32.363721,2011-07-30 00:15:18.105412,ROLE1_2
565,Choose best option,2011-07-30 00:15:18.105412,2011-07-30 00:15:19.105412,ROLE1_9
563,Deliver Goods Services,2011-07-29 15:36:29.530943,2011-07-30 00:39:30.192099,ROLE5_4
563,Release Purchase Order,2011-07-30 00:39:30.192099,2011-07-30 00:39:31.192099,ROLE1_3
563,Approve Purchase Order for payment,2011-07-30 00:39:31.192099,2011-07-30 00:39:32.192099,ROLE3_2
563,Send Invoice,2011-07-30 00:39:32.192099,2011-07-30 00:39:33.192099,ROLE5_2
563,Release Supplier's Invoice,2011-07-30 00:39:33.192099,2011-07-30 00:42:00.870109,ROLE4_0
563,Authorize Supplier's Invoice payment,2011-07-30 00:42:00.870109,2011-07-30 00:42:01.870109,ROLE4_0
563,Pay Invoice,2011-07-30 00:42:01.870109,2011-07-30 00:48:28.491037,ROLE4_1
564,Settle Conditions With Supplier,2011-07-29 20:32:55.251578,2011-07-30 01:51:41.366174,ROLE3_1
564,Create Purchase Order,2011-07-30 01:51:41.366174,2011-07-30 02:04:28.189129,ROLE3_1
564,Confirm Purchase Order,2011-07-30 02:04:28.189129,2011-07-30 02:16:15.798397,ROLE5_1
566,Create Purchase Requisition,2011-07-30 10:29:43.762118,2011-07-30 11:14:57.384017,ROLE1_4
566,Create Request for Quotation,2011-07-30 11:14:57.384017,2011-07-30 11:17:58.238513,ROLE6_10
566,Analyze Request for Quotation,2011-07-30 11:17:58.238513,2011-07-30 11:44:57.695315,ROLE2_1
565,Settle Conditions With Supplier,2011-07-30 00:15:19.105412,2011-07-30 11:55:25.550367,ROLE3_0
565,Create Purchase Order,2011-07-30 11:55:25.550367,2011-07-30 12:01:50.653854,ROLE3_2
566,Send Request for Quotation to Supplier,2011-07-30 11:44:57.695315,2011-07-30 12:16:45.840924,ROLE6_9
565,Confirm Purchase Order,2011-07-30 12:01:50.653854,2011-07-30 12:36:22.430484,ROLE5_3
566,Create Quotation comparison Map,2011-07-30 12:16:45.840924,2011-07-30 15:45:28.825840,ROLE3_0
566,Analyze Quotation Comparison Map,2011-07-30 15:45:28.825840,2011-07-30 15:51:44.488302,ROLE1_4
566,Choose best option,2011-07-30 15:51:44.488302,2011-07-30 15:51:45.488302,ROLE1_2
564,Deliver Goods Services,2011-07-30 02:16:15.798397,2011-07-30 19:15:22.263617,ROLE5_4
564,Release Purchase Order,2011-07-30 19:15:22.263617,2011-07-30 19:15:23.263617,ROLE1_10
564,Approve Purchase Order for payment,2011-07-30 19:15:23.263617,2011-07-30 19:15:24.263617,ROLE3_1
564,Send Invoice,2011-07-30 19:15:24.263617,2011-07-30 19:15:25.263617,ROLE5_0
564,Release Supplier's Invoice,2011-07-30 19:15:25.263617,2011-07-30 19:19:23.147670,ROLE4_0
564,Authorize Supplier's Invoice payment,2011-07-30 19:19:23.147670,2011-07-30 19:19:24.147670,ROLE4_0
564,Pay Invoice,2011-07-30 19:19:24.147670,2011-07-30 19:23:51.991582,ROLE4_1
567,Create Purchase Requisition,2011-07-30 21:36:54.476363,2011-07-30 21:49:13.184674,ROLE1_16
567,Create Request for Quotation,2011-07-30 21:49:13.184674,2011-07-30 22:02:23.061423,ROLE6_4
567,Analyze Request for Quotation,2011-07-30 22:02:23.061423,2011-07-30 22:16:37.064217,ROLE0_6
567,Amend Request for Quotation,2011-07-30 22:16:37.064217,2011-07-30 22:28:54.005290,ROLE1_12
567,Analyze Request for Quotation,2011-07-30 22:28:54.005290,2011-07-30 22:48:48.475671,ROLE0_5
567,Send Request for Quotation to Supplier,2011-07-30 22:48:48.475671,2011-07-30 23:13:56.947088,ROLE6_1
567,Create Quotation comparison Map,2011-07-30 23:13:56.947088,2011-07-31 01:17:52.534572,ROLE6_15
567,Analyze Quotation Comparison Map,2011-07-31 01:17:52.534572,2011-07-31 01:34:48.651631,ROLE1_16
567,Choose best option,2011-07-31 01:34:48.651631,2011-07-31 01:34:49.651631,ROLE1_13
568,Create Purchase Requisition,2011-07-31 03:02:13.945783,2011-07-31 03:08:57.072160,ROLE1_3
568,Analyze Purchase Requisition,2011-07-31 03:08:57.072160,2011-07-31 03:15:22.623760,ROLE2_0
568,Create Request for Quotation,2011-07-31 03:15:22.623760,2011-07-31 03:19:09.586888,ROLE6_16
568,Analyze Request for Quotation,2011-07-31 03:19:09.586888,2011-07-31 03:26:06.494706,ROLE6_14
568,Amend Request for Quotation,2011-07-31 03:26:06.494706,2011-07-31 03:37:53.322409,ROLE1_10
566,Settle Conditions With Supplier,2011-07-30 15:51:45.488302,2011-07-31 03:49:47.329207,ROLE3_0
566,Create Purchase Order,2011-07-31 03:49:47.329207,2011-07-31 03:58:56.983711,ROLE3_2
568,Analyze Request for Quotation,2011-07-31 03:37:53.322409,2011-07-31 04:05:47.977319,ROLE7_2
566,Confirm Purchase Order,2011-07-31 03:58:56.983711,2011-07-31 04:07:19.159270,ROLE5_0
568,Send Request for Quotation to Supplier,2011-07-31 04:05:47.977319,2011-07-31 04:16:03.281259,ROLE7_3
565,Deliver Goods Services,2011-07-30 12:36:22.430484,2011-07-31 08:01:16.037173,ROLE5_3
565,Release Purchase Order,2011-07-31 08:01:16.037173,2011-07-31 08:01:17.037173,ROLE1_6
565,Approve Purchase Order for payment,2011-07-31 08:01:17.037173,2011-07-31 08:01:18.037173,ROLE3_1
565,Send Invoice,2011-07-31 08:01:18.037173,2011-07-31 08:01:19.037173,ROLE5_1
565,Release Supplier's Invoice,2011-07-31 08:01:19.037173,2011-07-31 08:05:41.455526,ROLE4_1
565,Authorize Supplier's Invoice payment,2011-07-31 08:05:41.455526,2011-07-31 08:05:42.455526,ROLE4_0
565,Pay Invoice,2011-07-31 08:05:42.455526,2011-07-31 08:10:05.526294,ROLE4_0
568,Create Quotation comparison Map,2011-07-31 04:16:03.281259,2011-07-31 09:30:28.168236,ROLE6_3
567,Settle Conditions With Supplier,2011-07-31 01:34:49.651631,2011-07-31 09:48:45.743865,ROLE0_1
567,Create Purchase Order,2011-07-31 09:48:45.743865,2011-07-31 10:00:51.143100,ROLE3_2
568,Analyze Quotation Comparison Map,2011-07-31 09:30:28.168236,2011-07-31 10:01:12.605053,ROLE1_1
568,Choose best option,2011-07-31 10:01:12.605053,2011-07-31 10:01:13.605053,ROLE1_13
567,Confirm Purchase Order,2011-07-31 10:00:51.143100,2011-07-31 10:35:10.329082,ROLE5_3
566,Deliver Goods Services,2011-07-31 04:07:19.159270,2011-07-31 12:59:43.309192,ROLE5_4
566,Release Purchase Order,2011-07-31 12:59:43.309192,2011-07-31 12:59:44.309192,ROLE1_5
566,Approve Purchase Order for payment,2011-07-31 12:59:44.309192,2011-07-31 12:59:45.309192,ROLE3_1
566,Send Invoice,2011-07-31 12:59:45.309192,2011-07-31 12:59:46.309192,ROLE5_2
566,Release Supplier's Invoice,2011-07-31 12:59:46.309192,2011-07-31 13:04:05.977808,ROLE4_0
566,Authorize Supplier's Invoice payment,2011-07-31 13:04:05.977808,2011-07-31 13:04:06.977808,ROLE4_1
566,Pay Invoice,2011-07-31 13:04:06.977808,2011-07-31 13:10:44.314764,ROLE4_1
569,Create Purchase Requisition,2011-07-31 13:44:37.821926,2011-07-31 14:27:09.210559,ROLE1_12
569,Create Request for Quotation,2011-07-31 14:27:09.210559,2011-07-31 14:33:49.232726,ROLE6_3
569,Analyze Request for Quotation,2011-07-31 14:33:49.232726,2011-07-31 14:49:33.829965,ROLE1_15
567,Deliver Goods Services,2011-07-31 10:35:10.329082,2011-07-31 14:56:07.285679,ROLE5_3
567,Release Purchase Order,2011-07-31 14:56:07.285679,2011-07-31 14:56:08.285679,ROLE1_11
567,Approve Purchase Order for payment,2011-07-31 14:56:08.285679,2011-07-31 14:56:09.285679,ROLE3_0
